gender,age,body_type,level,goal,focus_area,muscle_split_type,workout_days,problem_area,plan_title
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,NULL,MULTI,4,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,NULL,MULTI,5,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,NULL,MULTI,6,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,NULL,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,SINGLE,5,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,SINGLE,6,NULL,MALE_GAIN MUSCLE_ADVANCED_SINGLE_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,MULTI,3,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,MULTI,4,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,MULTI,5,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,MULTI,6,NULL,MALE_GAIN MUSCLE_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,GAIN MUSCLE,ABT,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,NULL,UPPER_LOWER,3,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,NULL,UPPER_LOWER,4,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,NULL,UPPER_LOWER,5,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,NULL,UPPER_LOWER,6,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,ABT,UPPER_LOWER,3,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,ABT,UPPER_LOWER,4,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,ABT,UPPER_LOWER,5,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,STAY FIT,ABT,UPPER_LOWER,6,NULL,MALE_STAY FIT_ADVANCED_UPPER_LOWER_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,SINGLE,3,NULL,MALE_MARATHON_ADVANCED_SINGLE_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,SINGLE,4,NULL,MALE_MARATHON_ADVANCED_SINGLE_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,SINGLE,6,NULL,MALE_MARATHON_ADVANCED_SINGLE_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,MULTI,3,NULL,MALE_MARATHON_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,MULTI,4,NULL,MALE_MARATHON_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,MULTI,6,NULL,MALE_MARATHON_ADVANCED_MULTI_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,PUSH_PULL_LEGS,3,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,PUSH_PULL_LEGS,4,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,NULL,PUSH_PULL_LEGS,6,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,SINGLE,3,NULL,MALE_MARATHON_ADVANCED_SINGLE_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,SINGLE,4,NULL,MALE_MARATHON_ADVANCED_SINGLE_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,SINGLE,6,NULL,MALE_MARATHON_ADVANCED_SINGLE_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,MULTI,3,NULL,MALE_MARATHON_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,MULTI,4,NULL,MALE_MARATHON_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,MULTI,6,NULL,MALE_MARATHON_ADVANCED_MULTI_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,PUSH_PULL_LEGS,3,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,PUSH_PULL_LEGS,4,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,MARATHON,ABT,PUSH_PULL_LEGS,6,NULL,MALE_MARATHON_ADVANCED_PUSH_PULL_LEGS_ABT_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,POWER LIFTING,NULL,UPPER_LOWER,3,NULL,MALE_POWER LIFTING_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,ATHLETIC,ADVANCED,POWER LIFTING,NULL,UPPER_LOWER,4,NULL,MALE_POWER LIFTING_ADVANCED_UPPER_LOWER_NONE_NULL_ATHLETIC_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,SINGLE,5,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,SINGLE,6,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,MULTI,3,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,MULTI,4,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,MULTI,5,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,MULTI,6,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,NULL,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,SINGLE,5,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,SINGLE,6,NULL,MALE_LOSE WEIGHT_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,MULTI,3,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,MULTI,4,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,MULTI,5,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,MULTI,6,NULL,MALE_LOSE WEIGHT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,PUSH_PULL_LEGS,6,NULL,MALE_LOSE WEIGHT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,UPPER_LOWER,3,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,UPPER_LOWER,4,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,UPPER_LOWER,5,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,LOSE WEIGHT,ABT,UPPER_LOWER,6,NULL,MALE_LOSE WEIGHT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,SINGLE,3,NULL,MALE_STAY FIT_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,SINGLE,4,NULL,MALE_STAY FIT_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,SINGLE,6,NULL,MALE_STAY FIT_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,MULTI,3,NULL,MALE_STAY FIT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,MULTI,4,NULL,MALE_STAY FIT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,MULTI,6,NULL,MALE_STAY FIT_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,PUSH_PULL_LEGS,3,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,PUSH_PULL_LEGS,4,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,PUSH_PULL_LEGS,6,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,SINGLE,3,NULL,MALE_STAY FIT_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,SINGLE,4,NULL,MALE_STAY FIT_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,SINGLE,6,NULL,MALE_STAY FIT_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,MULTI,3,NULL,MALE_STAY FIT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,MULTI,4,NULL,MALE_STAY FIT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,MULTI,6,NULL,MALE_STAY FIT_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,PUSH_PULL_LEGS,3,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,PUSH_PULL_LEGS,4,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,PUSH_PULL_LEGS,6,NULL,MALE_STAY FIT_NOVICE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,SINGLE,5,NULL,MALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,SINGLE,6,NULL,MALE_GAIN MUSCLE_NOVICE_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,MULTI,3,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,MULTI,4,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,MULTI,5,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,MULTI,6,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,NULL,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_NOVICE_PUSH_PULL_LEGS_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,SINGLE,5,NULL,MALE_GAIN MUSCLE_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,SINGLE,6,NULL,MALE_GAIN MUSCLE_NOVICE_SINGLE_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,MULTI,3,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,MULTI,4,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,MULTI,5,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,MULTI,6,NULL,MALE_GAIN MUSCLE_NOVICE_MULTI_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,GAIN MUSCLE,ABT,PUSH_PULL_LEGS,6,NULL,MALE_GAIN MUSCLE_NOVICE_PUSH_PULL_LEGS_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,UPPER_LOWER,3,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,UPPER_LOWER,4,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,UPPER_LOWER,5,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,NULL,UPPER_LOWER,6,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,UPPER_LOWER,3,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,UPPER_LOWER,4,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_4
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,UPPER_LOWER,5,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,NOVICE,STAY FIT,ABT,UPPER_LOWER,6,NULL,MALE_STAY FIT_NOVICE_UPPER_LOWER_ABT_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,BEGINNER,LOSE WEIGHT,NULL,SINGLE,5,NULL,MALE_LOSE WEIGHT_BEGINNER_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_5
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,BEGINNER,LOSE WEIGHT,NULL,SINGLE,6,NULL,MALE_LOSE WEIGHT_BEGINNER_SINGLE_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_6
MALE,EIGHTEEN_TO_FORTY_FIVE,AVERAGE,BEGINNER,LOSE WEIGHT,NULL,MULTI,3,NULL,MALE_LOSE WEIGHT_BEGINNER_MULTI_NONE_NULL_AVERAGE_EIGHTEEN_TO_FORTY_FIVE_3
